"rules","support","confidence","coverage","lift","count"
"{eDNAConc=low,WaterTemp=high} => {eFishCatch=present}",0.150793650793651,1,0.150793650793651,1.23529411764706,19
"{eDNAConc=low,Conductivity=high} => {eFishCatch=present}",0.150793650793651,1,0.150793650793651,1.23529411764706,19
"{eDNAConc=low,Backpack=OSMOS} => {eFishCatch=present}",0.0873015873015873,0.6875,0.126984126984127,0.849264705882353,11
"{eDNAConc=low,VolumeFiltered=high} => {eFishCatch=present}",0.103174603174603,0.52,0.198412698412698,0.642352941176471,13
"{eDNAConc=low,VolumeFiltered=low} => {eFishCatch=present}",0.166666666666667,0.807692307692308,0.206349206349206,0.997737556561086,21
"{eDNAConc=low,Backpack=ANDe} => {eFishCatch=present}",0.182539682539683,0.657142857142857,0.277777777777778,0.811764705882353,23
"{eDNAConc=low,Conductivity=low} => {eFishCatch=present}",0.119047619047619,0.46875,0.253968253968254,0.579044117647059,15
"{eDNAConc=low,WaterTemp=low} => {eFishCatch=present}",0.119047619047619,0.46875,0.253968253968254,0.579044117647059,15
"{eDNAConc=low,AirTemp=low} => {eFishCatch=present}",0.119047619047619,0.46875,0.253968253968254,0.579044117647059,15
"{eDNAConc=low,DissolvedOxygen=high} => {eFishCatch=present}",0.150793650793651,0.527777777777778,0.285714285714286,0.651960784313726,19
"{eDNAConc=low,pH=high} => {eFishCatch=present}",0.198412698412698,0.595238095238095,0.333333333333333,0.735294117647059,25
"{AirTemp=high,WaterTemp=high} => {eFishCatch=present}",0.428571428571429,1,0.428571428571429,1.23529411764706,54
"{AirTemp=high,Conductivity=high} => {eFishCatch=present}",0.428571428571429,1,0.428571428571429,1.23529411764706,54
"{AirTemp=high,Backpack=OSMOS} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{AirTemp=high,VolumeFiltered=high} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,VolumeFiltered=low} => {eFishCatch=present}",0.333333333333333,1,0.333333333333333,1.23529411764706,42
"{AirTemp=high,Backpack=ANDe} => {eFishCatch=present}",0.238095238095238,1,0.238095238095238,1.23529411764706,30
"{eDNAConc=high,AirTemp=high} => {eFishCatch=present}",0.277777777777778,1,0.277777777777778,1.23529411764706,35
"{AirTemp=high,DissolvedOxygen=high} => {eFishCatch=present}",0.428571428571429,1,0.428571428571429,1.23529411764706,54
"{AirTemp=high,pH=high} => {eFishCatch=present}",0.428571428571429,1,0.428571428571429,1.23529411764706,54
"{WaterTemp=high,Conductivity=high} => {eFishCatch=present}",0.428571428571429,1,0.428571428571429,1.23529411764706,54
"{WaterTemp=high,Backpack=OSMOS} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{WaterTemp=high,VolumeFiltered=high} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{WaterTemp=high,VolumeFiltered=low} => {eFishCatch=present}",0.333333333333333,1,0.333333333333333,1.23529411764706,42
"{WaterTemp=high,Backpack=ANDe} => {eFishCatch=present}",0.238095238095238,1,0.238095238095238,1.23529411764706,30
"{eDNAConc=high,WaterTemp=high} => {eFishCatch=present}",0.277777777777778,1,0.277777777777778,1.23529411764706,35
"{WaterTemp=high,DissolvedOxygen=high} => {eFishCatch=present}",0.428571428571429,1,0.428571428571429,1.23529411764706,54
"{WaterTemp=high,pH=high} => {eFishCatch=present}",0.428571428571429,1,0.428571428571429,1.23529411764706,54
"{Conductivity=high,Backpack=OSMOS} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{Conductivity=high,VolumeFiltered=high} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{Conductivity=high,VolumeFiltered=low} => {eFishCatch=present}",0.333333333333333,1,0.333333333333333,1.23529411764706,42
"{Conductivity=high,Backpack=ANDe} => {eFishCatch=present}",0.238095238095238,1,0.238095238095238,1.23529411764706,30
"{eDNAConc=high,Conductivity=high} => {eFishCatch=present}",0.277777777777778,1,0.277777777777778,1.23529411764706,35
"{DissolvedOxygen=high,Conductivity=high} => {eFishCatch=present}",0.428571428571429,1,0.428571428571429,1.23529411764706,54
"{pH=high,Conductivity=high} => {eFishCatch=present}",0.428571428571429,1,0.428571428571429,1.23529411764706,54
"{VolumeFiltered=high,Backpack=OSMOS} => {eFishCatch=present}",0.0952380952380952,0.666666666666667,0.142857142857143,0.823529411764706,12
"{VolumeFiltered=low,Backpack=OSMOS} => {eFishCatch=present}",0.285714285714286,0.857142857142857,0.333333333333333,1.05882352941176,36
"{Conductivity=low,Backpack=OSMOS} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{WaterTemp=low,Backpack=OSMOS} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{AirTemp=low,Backpack=OSMOS} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{eDNAConc=high,Backpack=OSMOS} => {eFishCatch=present}",0.293650793650794,0.840909090909091,0.349206349206349,1.03877005347594,37
"{DissolvedOxygen=high,Backpack=OSMOS} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{pH=high,Backpack=OSMOS} => {eFishCatch=present}",0.285714285714286,0.75,0.380952380952381,0.926470588235294,36
"{VolumeFiltered=high,Backpack=ANDe} => {eFishCatch=present}",0.238095238095238,0.714285714285714,0.333333333333333,0.88235294117647,30
"{Conductivity=low,VolumeFiltered=high} => {eFishCatch=present}",0.238095238095238,0.625,0.380952380952381,0.772058823529412,30
"{WaterTemp=low,VolumeFiltered=high} => {eFishCatch=present}",0.238095238095238,0.625,0.380952380952381,0.772058823529412,30
"{AirTemp=low,VolumeFiltered=high} => {eFishCatch=present}",0.238095238095238,0.625,0.380952380952381,0.772058823529412,30
"{eDNAConc=high,VolumeFiltered=high} => {eFishCatch=present}",0.23015873015873,0.828571428571429,0.277777777777778,1.02352941176471,29
"{DissolvedOxygen=high,VolumeFiltered=high} => {eFishCatch=present}",0.0952380952380952,0.4,0.238095238095238,0.494117647058824,12
"{pH=high,VolumeFiltered=high} => {eFishCatch=present}",0.19047619047619,0.571428571428571,0.333333333333333,0.705882352941177,24
"{VolumeFiltered=low,Backpack=ANDe} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{Conductivity=low,VolumeFiltered=low} => {eFishCatch=present}",0.142857142857143,0.75,0.19047619047619,0.926470588235294,18
"{WaterTemp=low,VolumeFiltered=low} => {eFishCatch=present}",0.142857142857143,0.75,0.19047619047619,0.926470588235294,18
"{AirTemp=low,VolumeFiltered=low} => {eFishCatch=present}",0.142857142857143,0.75,0.19047619047619,0.926470588235294,18
"{eDNAConc=high,VolumeFiltered=low} => {eFishCatch=present}",0.30952380952381,0.975,0.317460317460317,1.20441176470588,39
"{DissolvedOxygen=high,VolumeFiltered=low} => {eFishCatch=present}",0.333333333333333,0.875,0.380952380952381,1.08088235294118,42
"{pH=high,VolumeFiltered=low} => {eFishCatch=present}",0.428571428571429,0.9,0.476190476190476,1.11176470588235,54
"{Conductivity=low,Backpack=ANDe} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{WaterTemp=low,Backpack=ANDe} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{AirTemp=low,Backpack=ANDe} => {eFishCatch=present}",0.19047619047619,0.666666666666667,0.285714285714286,0.823529411764706,24
"{eDNAConc=high,Backpack=ANDe} => {eFishCatch=present}",0.246031746031746,1,0.246031746031746,1.23529411764706,31
"{DissolvedOxygen=high,Backpack=ANDe} => {eFishCatch=present}",0.238095238095238,0.714285714285714,0.333333333333333,0.88235294117647,30
"{pH=high,Backpack=ANDe} => {eFishCatch=present}",0.333333333333333,0.777777777777778,0.428571428571429,0.96078431372549,42
"{WaterTemp=low,Conductivity=low} => {eFishCatch=present}",0.380952380952381,0.666666666666667,0.571428571428571,0.823529411764706,48
"{AirTemp=low,Conductivity=low} => {eFishCatch=present}",0.380952380952381,0.666666666666667,0.571428571428571,0.823529411764706,48
"{eDNAConc=high,Conductivity=low} => {eFishCatch=present}",0.261904761904762,0.825,0.317460317460317,1.01911764705882,33
"{pH=high,Conductivity=low} => {eFishCatch=present}",0.19047619047619,0.5,0.380952380952381,0.61764705882353,24
"{AirTemp=low,WaterTemp=low} => {eFishCatch=present}",0.380952380952381,0.666666666666667,0.571428571428571,0.823529411764706,48
"{eDNAConc=high,WaterTemp=low} => {eFishCatch=present}",0.261904761904762,0.825,0.317460317460317,1.01911764705882,33
"{WaterTemp=low,pH=high} => {eFishCatch=present}",0.19047619047619,0.5,0.380952380952381,0.61764705882353,24
"{eDNAConc=high,AirTemp=low} => {eFishCatch=present}",0.261904761904762,0.825,0.317460317460317,1.01911764705882,33
"{AirTemp=low,pH=high} => {eFishCatch=present}",0.19047619047619,0.5,0.380952380952381,0.61764705882353,24
"{eDNAConc=high,DissolvedOxygen=high} => {eFishCatch=present}",0.277777777777778,0.833333333333333,0.333333333333333,1.02941176470588,35
"{eDNAConc=high,pH=high} => {eFishCatch=present}",0.420634920634921,0.883333333333333,0.476190476190476,1.09117647058824,53
"{pH=high,DissolvedOxygen=high} => {eFishCatch=present}",0.428571428571429,0.692307692307692,0.619047619047619,0.855203619909502,54
"{eDNAConc=low,AirTemp=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,WaterTemp=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,Conductivity=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0238095238095238,1,0.0238095238095238,1.23529411764706,3
"{eDNAConc=low,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0317460317460317,1,0.0317460317460317,1.23529411764706,4
"{eDNAConc=low,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{eDNAConc=low,pH=high,Site=4} => {eFishCatch=present}",0.0555555555555556,1,0.0555555555555556,1.23529411764706,7
"{AirTemp=high,WaterTemp=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{AirTemp=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{AirTemp=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{AirTemp=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{AirTemp=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{AirTemp=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,AirTemp=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{AirTemp=high,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{AirTemp=high,pH=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{WaterTemp=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{WaterTemp=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{WaterTemp=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{WaterTemp=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{WaterTemp=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,WaterTemp=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{WaterTemp=high,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{WaterTemp=high,pH=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{Conductivity=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{Conductivity=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{Conductivity=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{Conductivity=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{DissolvedOxygen=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{pH=high,Conductivity=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{VolumeFiltered=low,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0714285714285714,1,0.0714285714285714,1.23529411764706,9
"{DissolvedOxygen=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{pH=high,Backpack=OSMOS,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{VolumeFiltered=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{DissolvedOxygen=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{pH=high,VolumeFiltered=high,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{VolumeFiltered=low,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{eDNAConc=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.0873015873015873,1,0.0873015873015873,1.23529411764706,11
"{DissolvedOxygen=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{pH=high,VolumeFiltered=low,Site=4} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{eDNAConc=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0634920634920635,1,0.0634920634920635,1.23529411764706,8
"{DissolvedOxygen=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{pH=high,Backpack=ANDe,Site=4} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{eDNAConc=high,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{eDNAConc=high,pH=high,Site=4} => {eFishCatch=present}",0.134920634920635,1,0.134920634920635,1.23529411764706,17
"{pH=high,DissolvedOxygen=high,Site=4} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{pH=low,DissolvedOxygen=low,Site=3} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{eDNAConc=low,pH=low,Site=3} => {eFishCatch=present}",0.0714285714285714,1,0.0714285714285714,1.23529411764706,9
"{pH=low,Backpack=OSMOS,Site=3} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{pH=low,VolumeFiltered=high,Site=3} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{pH=low,VolumeFiltered=low,Site=3} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{pH=low,Backpack=ANDe,Site=3} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{pH=low,Conductivity=low,Site=3} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{WaterTemp=low,pH=low,Site=3} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{AirTemp=low,pH=low,Site=3} => {eFishCatch=present}",0.19047619047619,1,0.19047619047619,1.23529411764706,24
"{eDNAConc=high,pH=low,Site=3} => {eFishCatch=present}",0.119047619047619,1,0.119047619047619,1.23529411764706,15
"{eDNAConc=low,DissolvedOxygen=low,Site=3} => {eFishCatch=present}",0.0714285714285714,1,0.0714285714285714,1.23529411764706,9
"{DissolvedOxygen=low,Backpack=OSMOS,Site=3} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
"{DissolvedOxygen=low,VolumeFiltered=high,Site=3} => {eFishCatch=present}",0.142857142857143,1,0.142857142857143,1.23529411764706,18
"{DissolvedOxygen=low,VolumeFiltered=low,Site=3} => {eFishCatch=present}",0.0476190476190476,1,0.0476190476190476,1.23529411764706,6
"{DissolvedOxygen=low,Backpack=ANDe,Site=3} => {eFishCatch=present}",0.0952380952380952,1,0.0952380952380952,1.23529411764706,12
